codex_id,codex_titre,glyph_id,glyph_cote,glyph_lecture,element_id,element_name,element_theme
18,TELLERIANO,25621,385_25r_17_02,iaztaxel quetzalmiyahuayo : ce acatl quetzalcohuatl,50700,maxaltic,07.01.14
18,TELLERIANO,25622,385_25r_17_03,ixayac : ce acatl quetzalcohuatl,50701,xayacatl,01.02.03
18,TELLERIANO,25622,385_25r_17_03,ixayac : ce acatl quetzalcohuatl,50702,xahualli,05.06.16
18,TELLERIANO,25622,385_25r_17_03,ixayac : ce acatl quetzalcohuatl,50703,tliltic,08.01.02
18,TELLERIANO,25622,385_25r_17_03,ixayac : ce acatl quetzalcohuatl,50704,coztic,08.01.06
18,TELLERIANO,25622,385_25r_17_03,ixayac : ce acatl quetzalcohuatl,50705,tentzontli,01.02.82
18,TELLERIANO,25623,385_25r_17_04,ichalchiuhyacamiuh : ce acatl quetzalcohuatl,50706,yacamitl,05.06.10
18,TELLERIANO,25623,385_25r_17_04,ichalchiuhyacamiuh : ce acatl quetzalcohuatl,50707,chalchihuitl,04.04.03
18,TELLERIANO,25624,385_25r_17_05,icohuanacoch xihuitl : ce acatl quetzalcohuatl,50708,nacochtli,05.06.04
18,TELLERIANO,25624,385_25r_17_05,icohuanacoch xihuitl : ce acatl quetzalcohuatl,50709,cohuatl,02.02.20
18,TELLERIANO,25624,385_25r_17_05,icohuanacoch xihuitl : ce acatl quetzalcohuatl,50710,xihuitl_3,04.04.05
18,TELLERIANO,25625,385_25r_17_06,icozcapetl teoxihuitl itlaactoc : ce acatl quetzalcohuatl,50711,cozcapetlatl,05.07.29
18,TELLERIANO,25625,385_25r_17_06,icozcapetl teoxihuitl itlaactoc : ce acatl quetzalcohuatl,50712,teoxihuitl,04.04.04
18,TELLERIANO,25625,385_25r_17_06,icozcapetl teoxihuitl itlaactoc : ce acatl quetzalcohuatl,50713,teocuitlatl,04.04.10
18,TELLERIANO,25625,385_25r_17_06,icozcapetl teoxihuitl itlaactoc : ce acatl quetzalcohuatl,50714,cohuatl,02.02.20
18,TELLERIANO,25626,385_25r_17_07,ianahuauh : ce acatl quetzalcohuatl,50715,anahuatl,05.07.30
18,TELLERIANO,25626,385_25r_17_07,ianahuauh : ce acatl quetzalcohuatl,50716,tlalpilli,05.12.08
18,TELLERIANO,25627,385_25r_17_08,ixicol : ce acatl quetzalcohuatl,50717,xicolli,05.05.62
18,TELLERIANO,25627,385_25r_17_08,ixicol : ce acatl quetzalcohuatl,50718,iztac,08.01.01
18,TELLERIANO,25628,385_25r_17_09,ixiuhtlalpil tenchilnahuayo inic motzinilpiticac : ce acatl quet,50719,tenchilnahuayo,07.01.52
18,TELLERIANO,25628,385_25r_17_09,ixiuhtlalpil tenchilnahuayo inic motzinilpiticac : ce acatl quet,50720,tlalpilli_2,05.08.04
18,TELLERIANO,25628,385_25r_17_09,ixiuhtlalpil tenchilnahuayo inic motzinilpiticac : ce acatl quet,50721,xiuhtic,08.01.03
18,TELLERIANO,25629,385_25r_17_10,imaxtli : ce acatl quetzalcohuatl,50722,maxtlatl,05.08.02
18,TELLERIANO,25629,385_25r_17_10,imaxtli : ce acatl quetzalcohuatl,50723,iztac,08.01.01
18,TELLERIANO,25630,385_25r_17_11,ixiuhmacuex : ce acatl quetzalcohuatl,50724,macuextli,05.07.85
18,TELLERIANO,25630,385_25r_17_11,ixiuhmacuex : ce acatl quetzalcohuatl,50725,teoxihuitl,04.04.04
18,TELLERIANO,25631,385_25r_17_12,ichalchiuhmacuex : ce acatl quetzalcohuatl,50726,chalchihuitl,04.04.03
18,TELLERIANO,25631,385_25r_17_12,ichalchiuhmacuex : ce acatl quetzalcohuatl,50727,macuextli,05.07.85
18,TELLERIANO,25632,385_25r_17_13,"ixiuhcuecuex, iteocuitlacoyol : ce acatl quetzalcohuatl",50728,cuecuextli,05.08.08
18,TELLERIANO,25632,385_25r_17_13,"ixiuhcuecuex, iteocuitlacoyol : ce acatl quetzalcohuatl",50729,teoxihuitl,04.04.04
18,TELLERIANO,25632,385_25r_17_13,"ixiuhcuecuex, iteocuitlacoyol : ce acatl quetzalcohuatl",50730,teocuitlatl,04.04.10
18,TELLERIANO,25633,385_25r_17_14,icac : ce acatl quetzalcohuatl,50731,cactli,05.08.10
18,TELLERIANO,25634,385_25r_17_15,itlamamal tlahuiztli ipan : ce acatl quetzalcohuatl,50732,tlamamallahuiztli,05.13.29
18,TELLERIANO,25634,385_25r_17_15,itlamamal tlahuiztli ipan : ce acatl quetzalcohuatl,50733,ihuitl,02.01.16
18,TELLERIANO,25634,385_25r_17_15,itlamamal tlahuiztli ipan : ce acatl quetzalcohuatl,50734,ixtlapalpanitl,05.12.48
18,TELLERIANO,25635,385_25r_17_16,imacxoiauh : ce acatl quetzalcohuatl,50735,acxoyatl,03.01.28
18,TELLERIANO,25635,385_25r_17_16,imacxoiauh : ce acatl quetzalcohuatl,50736,piqui,01.03.06
18,TELLERIANO,25636,385_25r_17_17,ixiquipil : ce acatl quetzalcohuatl,50737,xiquipilli,05.03.35
18,TELLERIANO,25636,385_25r_17_17,ixiquipil : ce acatl quetzalcohuatl,50738,piqui,01.03.06
18,TELLERIANO,25636,385_25r_17_17,ixiquipil : ce acatl quetzalcohuatl,50739,motivo_05,07.01.51
18,TELLERIANO,25637,385_25r_17_18,pintura corporal : ce acatl quetzalcohuatl,50740,tliltic,08.01.02
18,TELLERIANO,25637,385_25r_17_18,pintura corporal : ce acatl quetzalcohuatl,50741,pintura_corporal,05.07.32
18,TELLERIANO,25638,385_25r_17_19,ce acatl : ce acatl quetzalcohuatl,50742,ce,06.01.01
18,TELLERIANO,25638,385_25r_17_19,ce acatl : ce acatl quetzalcohuatl,50743,acatl,03.02.05
18,TELLERIANO,25639,385_25r_17_20,teocuitlacalli : ce acatl quetzalcohuatl,50744,teocuitlatl,04.04.10
18,TELLERIANO,25639,385_25r_17_20,teocuitlacalli : ce acatl quetzalcohuatl,50745,ithualli,05.01.43
18,TELLERIANO,25640,385_25r_17_21,ichalchiuhmaquiz : ce acatl quetzalcohuatl,50746,teocuitlatl,04.04.10
18,TELLERIANO,25640,385_25r_17_21,ichalchiuhmaquiz : ce acatl quetzalcohuatl,50747,chalchihuitl,04.04.03
18,TELLERIANO,25640,385_25r_17_21,ichalchiuhmaquiz : ce acatl quetzalcohuatl,50748,maquiztli,05.07.25
18,TELLERIANO,25641,385_25r_17_22,ixiuhmaquiz : ce acatl quetzalcohuatl,50749,teocuitlatl,04.04.10
18,TELLERIANO,25641,385_25r_17_22,ixiuhmaquiz : ce acatl quetzalcohuatl,50750,teoxihuitl,04.04.04
18,TELLERIANO,25641,385_25r_17_22,ixiuhmaquiz : ce acatl quetzalcohuatl,50751,maquiztli,05.07.25
18,TELLERIANO,25647,385_25v_06_01,ce cuauhtli,50752,ce,06.01.01
18,TELLERIANO,25647,385_25v_06_01,ce cuauhtli,50753,cuauhtli,02.01.06
18,TELLERIANO,25648,385_25v_07_01,ome cozcacuauhtli,50754,ce,06.01.01
18,TELLERIANO,25648,385_25v_07_01,ome cozcacuauhtli,50755,totolin,02.01.12
18,TELLERIANO,25649,385_25v_08_01,yei olin,50756,olin,04.03.05
18,TELLERIANO,25649,385_25v_08_01,yei olin,50757,ce,06.01.01
18,TELLERIANO,25650,385_25v_09_01,nahui tecpatl,50758,tecpatl,04.04.08
18,TELLERIANO,25650,385_25v_09_01,nahui tecpatl,50759,ce,06.01.01
18,TELLERIANO,25651,385_25v_10_01,macuilli quiyahuitl,50760,tlaloc,01.02.50
18,TELLERIANO,25651,385_25v_10_01,macuilli quiyahuitl,50761,ce,06.01.01
18,TELLERIANO,25652,385_25v_11_01,inacayo : xochiquetzal,50762,nacayotl,01.01.20
18,TELLERIANO,25653,385_25v_11_02,iquetzalcuacuauh ixochitlalpiloca : xochiquetzal,50763,tzontli_2,05.05.21
18,TELLERIANO,25653,385_25v_11_02,iquetzalcuacuauh ixochitlalpiloca : xochiquetzal,50764,quetzalli,02.01.15
18,TELLERIANO,25653,385_25v_11_02,iquetzalcuacuauh ixochitlalpiloca : xochiquetzal,50765,xochitl,03.03.01
18,TELLERIANO,25653,385_25v_11_02,iquetzalcuacuauh ixochitlalpiloca : xochiquetzal,50766,tlalpiloni,05.05.14
18,TELLERIANO,25653,385_25v_11_02,iquetzalcuacuauh ixochitlalpiloca : xochiquetzal,50767,quetzallalpiloni,05.06.07
18,TELLERIANO,25654,385_25v_11_03,iquetzaltotonahual : xochiquetzal,50768,quetzalli,02.01.15
18,TELLERIANO,25655,385_25v_11_04,itzonquen : xochiquetzal,50769,tzonquemitl,01.02.60
18,TELLERIANO,25656,385_25v_11_05,ixayac centlacol mixtlapalhuiticac : xochiquetzal,50770,xayacatl,01.02.03
18,TELLERIANO,25656,385_25v_11_05,ixayac centlacol mixtlapalhuiticac : xochiquetzal,50771,xahualli,05.06.16
18,TELLERIANO,25656,385_25v_11_05,ixayac centlacol mixtlapalhuiticac : xochiquetzal,50772,tlapalli,08.01.04
18,TELLERIANO,25657,385_25v_11_06,ixiuhnacoch : xochiquetzal,50773,nacochtli,05.06.04
18,TELLERIANO,25657,385_25v_11_06,ixiuhnacoch : xochiquetzal,50774,xihuitl_3,04.04.05
18,TELLERIANO,25657,385_25v_11_06,ixiuhnacoch : xochiquetzal,50775,chalchihuitl,04.04.03
18,TELLERIANO,25658,385_25v_11_07,ichalchiuhcozcapetl : xochiquetzal,50776,cozcapetlatl,05.07.29
18,TELLERIANO,25658,385_25v_11_07,ichalchiuhcozcapetl : xochiquetzal,50777,chalchihuitl,04.04.03
18,TELLERIANO,25658,385_25v_11_07,ichalchiuhcozcapetl : xochiquetzal,50778,teocuitlatl,04.04.10
18,TELLERIANO,25659,385_25v_11_08,iteocuitlacozqui ihuan teocuitlacomalli : xochiquetzal,50779,chalchihuitl,04.04.03
18,TELLERIANO,25659,385_25v_11_08,iteocuitlacozqui ihuan teocuitlacomalli : xochiquetzal,50780,teocuitlatl,04.04.10
18,TELLERIANO,25659,385_25v_11_08,iteocuitlacozqui ihuan teocuitlacomalli : xochiquetzal,50781,cozcatl,05.07.23
18,TELLERIANO,25659,385_25v_11_08,iteocuitlacozqui ihuan teocuitlacomalli : xochiquetzal,50782,comalli,05.03.24
18,TELLERIANO,25660,385_25v_11_09,iaxochiahuipil : xochiquetzal,50783,huipilli,05.07.05
18,TELLERIANO,25660,385_25v_11_09,iaxochiahuipil : xochiquetzal,50784,tlapalli,08.01.04
18,TELLERIANO,25661,385_25v_11_10,icue cohuatlaxipehuallo : xochiquetzal,50785,cohuatl,02.02.20
18,TELLERIANO,25661,385_25v_11_10,icue cohuatlaxipehuallo : xochiquetzal,50786,cueitl,05.08.01
18,TELLERIANO,25661,385_25v_11_10,icue cohuatlaxipehuallo : xochiquetzal,50787,tlapalli,08.01.04
18,TELLERIANO,25661,385_25v_11_10,icue cohuatlaxipehuallo : xochiquetzal,50788,motivo_03,07.01.47
18,TELLERIANO,25662,385_25v_11_11,ixiuhmacuex : xochiquetzal,50789,teoxihuitl,04.04.04
18,TELLERIANO,25662,385_25v_11_11,ixiuhmacuex : xochiquetzal,50790,macuextli,05.07.85
18,TELLERIANO,25663,385_25v_11_12,icac : xochiquetzal,50791,cactli,05.08.10
18,TELLERIANO,25664,385_25v_11_13,ixiuhtzotzopaz : xochiquetzal,50792,tzotzopaztli,05.10.14
18,TELLERIANO,25664,385_25v_11_13,ixiuhtzotzopaz : xochiquetzal,50793,xiuhtic,08.01.03
18,TELLERIANO,25664,385_25v_11_13,ixiuhtzotzopaz : xochiquetzal,50794,piqui,01.03.06
18,TELLERIANO,25665,385_25v_11_14,icpalli : xochiquetzal,50795,icpalli,05.02.01
18,TELLERIANO,25665,385_25v_11_14,icpalli : xochiquetzal,50796,tzinacan,02.01.27
18,TELLERIANO,25665,385_25v_11_14,icpalli : xochiquetzal,50797,cohuatl,02.02.20
18,TELLERIANO,25665,385_25v_11_14,icpalli : xochiquetzal,50798,petlazolcoatl,02.02.27
18,TELLERIANO,25666,385_25v_11_15,ichalchiuhmaquiz : xochiquetzal,50799,maquiztli,05.07.25
18,TELLERIANO,25666,385_25v_11_15,ichalchiuhmaquiz : xochiquetzal,50800,chalchihuitl,04.04.03
18,TELLERIANO,25666,385_25v_11_15,ichalchiuhmaquiz : xochiquetzal,50801,teocuitlatl,04.04.10
18,TELLERIANO,25672,385_26r_06_01,chicuace xochitl,50802,xochitl,03.03.01
18,TELLERIANO,25672,385_26r_06_01,chicuace xochitl,50803,ce,06.01.01
18,TELLERIANO,25673,385_26r_07_01,chicome cipactli,50804,cipactli,02.03.01
18,TELLERIANO,25673,385_26r_07_01,chicome cipactli,50805,ce,06.01.01
18,TELLERIANO,25674,385_26r_08_01,chicuei ehecatl,50806,ce,06.01.01
18,TELLERIANO,25674,385_26r_08_01,chicuei ehecatl,50807,ehecatl,04.02.05
18,TELLERIANO,25675,385_26r_09_01,chiucnahui calli,50808,calli,05.01.01
18,TELLERIANO,25675,385_26r_09_01,chiucnahui calli,50809,ce,06.01.01
18,TELLERIANO,25676,385_26r_10_01,matlactli cuetzpalin,50810,cuetzpalin,02.02.19
18,TELLERIANO,25676,385_26r_10_01,matlactli cuetzpalin,50811,ce,06.01.01
18,TELLERIANO,25678,385_26r_12_01,matlactli oce cohuatl,50812,cohuatl,02.02.20
18,TELLERIANO,25678,385_26r_12_01,matlactli oce cohuatl,50813,ce,06.01.01
18,TELLERIANO,25680,385_26r_14_01,matlactli omome miquiztli,50814,ce,06.01.01
18,TELLERIANO,25680,385_26r_14_01,matlactli omome miquiztli,50815,cuaxicalli,01.02.05
18,TELLERIANO,25682,385_26r_16_01,matlactli omei mazatl,50816,ce,06.01.01
18,TELLERIANO,25682,385_26r_16_01,matlactli omei mazatl,50817,mazatl,02.02.09
18,TELLERIANO,25683,385_26r_17_01,inacayo icoyonahual : tezcatlipoca,50818,nacayotl,01.01.20
18,TELLERIANO,25683,385_26r_17_01,inacayo icoyonahual : tezcatlipoca,50819,coyotl,02.02.04
18,TELLERIANO,25684,385_26r_17_02,iaztatzon quetzaltzonyo : tezcatlipoca,50820,quetzalli,02.01.15
18,TELLERIANO,25684,385_26r_17_02,iaztatzon quetzaltzonyo : tezcatlipoca,50821,aztatl,02.01.05
18,TELLERIANO,25684,385_26r_17_02,iaztatzon quetzaltzonyo : tezcatlipoca,50822,tzontli_2,05.05.21
18,TELLERIANO,25685,385_26r_17_03,itecpatzon iezpitzal : tezcatlipoca,50823,tlalpiloni,05.05.14
18,TELLERIANO,25685,385_26r_17_03,itecpatzon iezpitzal : tezcatlipoca,50824,yollotl,01.03.02
18,TELLERIANO,25685,385_26r_17_03,itecpatzon iezpitzal : tezcatlipoca,50825,eztli,01.01.21
18,TELLERIANO,25685,385_26r_17_03,itecpatzon iezpitzal : tezcatlipoca,50826,cohuatl,02.02.20
18,TELLERIANO,25685,385_26r_17_03,itecpatzon iezpitzal : tezcatlipoca,50827,chalchihuitl,04.04.03
18,TELLERIANO,25686,385_26r_17_04,itezca popoca : tezcatlipoca,50828,tletl,04.02.01
18,TELLERIANO,25686,385_26r_17_04,itezca popoca : tezcatlipoca,50829,tezcatl,04.04.07
18,TELLERIANO,25686,385_26r_17_04,itezca popoca : tezcatlipoca,50830,cohuatl,02.02.20
18,TELLERIANO,25686,385_26r_17_04,itezca popoca : tezcatlipoca,50831,popoca,04.02.02
18,TELLERIANO,25686,385_26r_17_04,itezca popoca : tezcatlipoca,50832,ihuitl,02.01.16
18,TELLERIANO,25687,385_26r_17_05,itzoncoz : tezcatlipoca,50833,coztic,08.01.06
18,TELLERIANO,25687,385_26r_17_05,itzoncoz : tezcatlipoca,50834,tzontli,01.02.20
18,TELLERIANO,25688,385_26r_17_06,icoyonahual : tezcatlipoca,50835,coyotl,02.02.04
18,TELLERIANO,25688,385_26r_17_06,icoyonahual : tezcatlipoca,50836,xihuitl_3,04.04.05
18,TELLERIANO,25689,385_26r_17_07,ixayac ixtlan tlaanticac : tezcatlipoca,50837,xayacatl,01.02.03
18,TELLERIANO,25689,385_26r_17_07,ixayac ixtlan tlaanticac : tezcatlipoca,50838,tliltic,08.01.02
18,TELLERIANO,25689,385_26r_17_07,ixayac ixtlan tlaanticac : tezcatlipoca,50839,xahualli,05.06.16
18,TELLERIANO,25690,385_26r_17_08,ixiuhyacamiuh : tezcatlipoca,50840,yacamitl,05.06.10
18,TELLERIANO,25690,385_26r_17_08,ixiuhyacamiuh : tezcatlipoca,50841,xihuitl_3,04.04.05
18,TELLERIANO,25691,385_26r_17_09,icozcapetl teoxihuitl itlaactoc : tezcatlipoca,50842,teocuitlatl,04.04.10
18,TELLERIANO,25691,385_26r_17_09,icozcapetl teoxihuitl itlaactoc : tezcatlipoca,50843,teoxihuitl,04.04.04
18,TELLERIANO,25691,385_26r_17_09,icozcapetl teoxihuitl itlaactoc : tezcatlipoca,50844,cozcapetlatl,05.07.29
18,TELLERIANO,25692,385_26r_17_10,ianahuauh : tezcatlipoca,50845,anahuatl,05.07.30
18,TELLERIANO,25692,385_26r_17_10,ianahuauh : tezcatlipoca,50846,tlalpilli,05.12.08
18,TELLERIANO,25693,385_26r_17_11,ixiuhmaquiz : tezcatlipoca,50847,maquiztli,05.07.25
18,TELLERIANO,25693,385_26r_17_11,ixiuhmaquiz : tezcatlipoca,50848,teoxihuitl,04.04.04
18,TELLERIANO,25693,385_26r_17_11,ixiuhmaquiz : tezcatlipoca,50849,teocuitlatl,04.04.10
18,TELLERIANO,25694,385_26r_17_12,"ixiuhcuecuex, iteocuitlacoyol : tezcatlipoca",50850,teocuitlatl,04.04.10
18,TELLERIANO,25694,385_26r_17_12,"ixiuhcuecuex, iteocuitlacoyol : tezcatlipoca",50851,teoxihuitl,04.04.04
18,TELLERIANO,25694,385_26r_17_12,"ixiuhcuecuex, iteocuitlacoyol : tezcatlipoca",50852,cuecuextli,05.08.08
18,TELLERIANO,25695,385_26r_17_13,itlamamal tlahuiztli ipan : tezcatlipoca,50853,ixtlapalpanitl,05.12.48
18,TELLERIANO,25695,385_26r_17_13,itlamamal tlahuiztli ipan : tezcatlipoca,50854,tlamamallahuiztli,05.13.29
18,TELLERIANO,25701,385_26v_06_01,ce tochtli,50855,tochtli,02.02.08
18,TELLERIANO,25701,385_26v_06_01,ce tochtli,50856,ce,06.01.01
18,TELLERIANO,25702,385_26v_07_01,ome atl,50857,ce,06.01.01
18,TELLERIANO,25702,385_26v_07_01,ome atl,50858,atl,04.05.01
18,TELLERIANO,25703,385_26v_08_01,yei itzcuintli,50859,ce,06.01.01
18,TELLERIANO,25703,385_26v_08_01,yei itzcuintli,50860,itzcuintli,02.02.12
18,TELLERIANO,25704,385_26v_09_01,nahui ozomatli,50861,ce,06.01.01
18,TELLERIANO,25704,385_26v_09_01,nahui ozomatli,50862,ozomatli,02.02.30
18,TELLERIANO,25705,385_26v_10_01,macuilli malinalli,50863,malinalli,05.07.22
18,TELLERIANO,25705,385_26v_10_01,macuilli malinalli,50864,ce,06.01.01
18,TELLERIANO,25706,385_26v_11_01,inacayo : itztapaltotec,50865,nacayotl,01.01.20
18,TELLERIANO,25706,385_26v_11_01,inacayo : itztapaltotec,50866,tlapalli,08.01.04
18,TELLERIANO,25707,385_26v_11_02,itlauhquecholtzon quetzaltzonyo : itztapaltotec,50867,tlauhquecholli,02.01.59
18,TELLERIANO,25707,385_26v_11_02,itlauhquecholtzon quetzaltzonyo : itztapaltotec,50868,quetzalli,02.01.15
18,TELLERIANO,25707,385_26v_11_02,itlauhquecholtzon quetzaltzonyo : itztapaltotec,50869,ihuitl,02.01.16
18,TELLERIANO,25707,385_26v_11_02,itlauhquecholtzon quetzaltzonyo : itztapaltotec,50870,tzontli_2,05.05.21
18,TELLERIANO,25708,385_26v_11_03,itzonquen itzoncoz : itztapaltotec,50871,coztic,08.01.06
18,TELLERIANO,25708,385_26v_11_03,itzonquen itzoncoz : itztapaltotec,50872,tzonquemitl,01.02.60
18,TELLERIANO,25709,385_26v_11_04,iitztapalnahual : itztapaltotec,50873,cuaxicalli,01.02.05
18,TELLERIANO,25709,385_26v_11_04,iitztapalnahual : itztapaltotec,50874,itztapalli,05.01.19
18,TELLERIANO,25709,385_26v_11_04,iitztapalnahual : itztapaltotec,50875,tecpatl,04.04.08
18,TELLERIANO,25709,385_26v_11_04,iitztapalnahual : itztapaltotec,50876,xayacatl,01.02.03
18,TELLERIANO,25709,385_26v_11_04,iitztapalnahual : itztapaltotec,50877,tlapalli,08.01.04
18,TELLERIANO,25710,385_26v_11_05,itlacaehuaxayac ixtlan tlaanticac : itztapaltotec,50878,xayacatl,01.02.03
18,TELLERIANO,25710,385_26v_11_05,itlacaehuaxayac ixtlan tlaanticac : itztapaltotec,50879,ehuatl_1,01.01.08
18,TELLERIANO,25710,385_26v_11_05,itlacaehuaxayac ixtlan tlaanticac : itztapaltotec,50880,xahualli,05.06.16
18,TELLERIANO,25710,385_26v_11_05,itlacaehuaxayac ixtlan tlaanticac : itztapaltotec,50881,tlapalli,08.01.04
18,TELLERIANO,25711,385_26v_11_06,iteocuitlayacamiuh : itztapaltotec,50882,yacamitl,05.06.10
18,TELLERIANO,25711,385_26v_11_06,iteocuitlayacamiuh : itztapaltotec,50883,teocuitlatl,04.04.10
18,TELLERIANO,25712,385_26v_11_07,iteocuitlanacoch maxaliuhqui : itztapaltotec,50884,nacochtli,05.06.04
18,TELLERIANO,25712,385_26v_11_07,iteocuitlanacoch maxaliuhqui : itztapaltotec,50885,teocuitlatl,04.04.10
18,TELLERIANO,25712,385_26v_11_07,iteocuitlanacoch maxaliuhqui : itztapaltotec,50886,maxaltic,07.01.14
18,TELLERIANO,25712,385_26v_11_07,iteocuitlanacoch maxaliuhqui : itztapaltotec,50887,tlapalli,08.01.04
18,TELLERIANO,25713,385_26v_11_08,ichalchiuhcozcapetl : itztapaltotec,50888,teocuitlatl,04.04.10
18,TELLERIANO,25713,385_26v_11_08,ichalchiuhcozcapetl : itztapaltotec,50889,chalchihuitl,04.04.03
18,TELLERIANO,25713,385_26v_11_08,ichalchiuhcozcapetl : itztapaltotec,50890,cozcapetlatl,05.07.29
18,TELLERIANO,25714,385_26v_11_09,icozqui maxaliuhqui : itztapaltotec,50891,cozcatl,05.07.23
18,TELLERIANO,25714,385_26v_11_09,icozqui maxaliuhqui : itztapaltotec,50892,maxaltic,07.01.14
18,TELLERIANO,25714,385_26v_11_09,icozqui maxaliuhqui : itztapaltotec,50893,tlapalli,08.01.04
18,TELLERIANO,25714,385_26v_11_09,icozqui maxaliuhqui : itztapaltotec,50894,mecatl,05.11.13
18,TELLERIANO,25715,385_26v_11_10,iehuayo tlacatl : itztapaltotec,50895,ehuatl_1,01.01.08
18,TELLERIANO,25715,385_26v_11_10,iehuayo tlacatl : itztapaltotec,50896,quemitl,05.07.03
18,TELLERIANO,25716,385_26v_11_11,itzapocue : itztapaltotec,50897,cueitl,05.08.01
18,TELLERIANO,25716,385_26v_11_11,itzapocue : itztapaltotec,50898,tzapotl,03.01.19
18,TELLERIANO,25717,385_26v_11_12,imaxtli maxaliuhqui : itztapaltotec,50899,maxtlatl,05.08.02
18,TELLERIANO,25717,385_26v_11_12,imaxtli maxaliuhqui : itztapaltotec,50900,maxaltic,07.01.14
18,TELLERIANO,25717,385_26v_11_12,imaxtli maxaliuhqui : itztapaltotec,50901,tlapalli,08.01.04
18,TELLERIANO,25718,385_26v_11_13,ixiuhmacuex : itztapaltotec,50902,teoxihuitl,04.04.04
18,TELLERIANO,25718,385_26v_11_13,ixiuhmacuex : itztapaltotec,50903,macuextli,05.07.85
18,TELLERIANO,25719,385_26v_11_14,"ichalchiuhcuecuex, iteocuitlacoyol : itztapaltotec",50904,teocuitlatl,04.04.10
18,TELLERIANO,25719,385_26v_11_14,"ichalchiuhcuecuex, iteocuitlacoyol : itztapaltotec",50905,chalchihuitl,04.04.03
18,TELLERIANO,25719,385_26v_11_14,"ichalchiuhcuecuex, iteocuitlacoyol : itztapaltotec",50906,cuecuextli,05.08.08
18,TELLERIANO,25720,385_26v_11_15,icac : itztapaltotec,50907,cactli,05.08.10
18,TELLERIANO,25721,385_26v_11_16,ichicahuaz maxaliuhqui : itztapaltotec,50908,chicahuaztli,05.09.18
18,TELLERIANO,25721,385_26v_11_16,ichicahuaz maxaliuhqui : itztapaltotec,50909,tlapalli,08.01.04
18,TELLERIANO,25721,385_26v_11_16,ichicahuaz maxaliuhqui : itztapaltotec,50910,piqui,01.03.06
18,TELLERIANO,25721,385_26v_11_16,ichicahuaz maxaliuhqui : itztapaltotec,50911,maxaltic,07.01.14
18,TELLERIANO,25722,385_26v_11_17,itecciz : itztapaltotec,50912,tecciztli,02.03.03
18,TELLERIANO,25722,385_26v_11_17,itecciz : itztapaltotec,50913,piqui,01.03.06
18,TELLERIANO,25723,385_26v_11_18,iquetzalcon in quimamaticac : itztapaltotec,50914,tlamamallahuiztli,05.13.29
18,TELLERIANO,25723,385_26v_11_18,iquetzalcon in quimamaticac : itztapaltotec,50915,quetzalli,02.01.15
18,TELLERIANO,25723,385_26v_11_18,iquetzalcon in quimamaticac : itztapaltotec,50916,comitl,05.03.01
18,TELLERIANO,25724,385_26v_11_19,iquetzalcuitlapil : itztapaltotec,50917,quetzalli,02.01.15
18,TELLERIANO,25725,385_26v_11_20,pintura corporal : itztapaltotec,50918,pintura_corporal,05.07.32
18,TELLERIANO,25725,385_26v_11_20,pintura corporal : itztapaltotec,50919,tliltic,08.01.02
18,TELLERIANO,25726,385_26v_11_21,ichalchiuhmaquiz : itztapaltotec,50920,maquiztli,05.07.25
18,TELLERIANO,25726,385_26v_11_21,ichalchiuhmaquiz : itztapaltotec,50921,chalchihuitl,04.04.03
18,TELLERIANO,25726,385_26v_11_21,ichalchiuhmaquiz : itztapaltotec,50922,teocuitlatl,04.04.10
18,TELLERIANO,25732,385_27r_06_01,chicuace acatl,50923,acatl,03.02.05
18,TELLERIANO,25732,385_27r_06_01,chicuace acatl,50924,ce,06.01.01
18,TELLERIANO,25733,385_27r_07_01,chicome ocelotl,50925,ocelotl,02.02.01
18,TELLERIANO,25733,385_27r_07_01,chicome ocelotl,50926,ce,06.01.01
18,TELLERIANO,25734,385_27r_08_01,chicuei cuauhtli,50927,ce,06.01.01
18,TELLERIANO,25734,385_27r_08_01,chicuei cuauhtli,50928,cuauhtli,02.01.06
18,TELLERIANO,25735,385_27r_09_01,chiucnahui cozcacuauhtli,50929,totolin,02.01.12
18,TELLERIANO,25735,385_27r_09_01,chiucnahui cozcacuauhtli,50930,ce,06.01.01
18,TELLERIANO,25736,385_27r_10_01,matlactli olin,50931,ce,06.01.01
18,TELLERIANO,25736,385_27r_10_01,matlactli olin,50932,olin,04.03.05
18,TELLERIANO,25738,385_27r_12_01,matlactli oce tecpatl,50933,tecpatl,04.04.08
18,TELLERIANO,25738,385_27r_12_01,matlactli oce tecpatl,50934,ce,06.01.01
18,TELLERIANO,25740,385_27r_14_01,matlactli omome quiyahuitl,50935,tlaloc,01.02.50
18,TELLERIANO,25740,385_27r_14_01,matlactli omome quiyahuitl,50936,ce,06.01.01
18,TELLERIANO,25742,385_27r_16_01,matlactli omei xochitl,50937,xochitl,03.03.01
18,TELLERIANO,25742,385_27r_16_01,matlactli omei xochitl,50938,ce,06.01.01
18,TELLERIANO,25743,385_27r_17_01,inacayo : xiuhteuctli,50939,coztic,08.01.06
18,TELLERIANO,25743,385_27r_17_01,inacayo : xiuhteuctli,50940,nacayotl,01.01.20
18,TELLERIANO,25744,385_27r_17_02,itozpolol quetzaltzonyo : xiuhteuctli,50941,tzontli_2,05.05.21
18,TELLERIANO,25744,385_27r_17_02,itozpolol quetzaltzonyo : xiuhteuctli,50942,toztli,02.01.03
